hora;direcao;linha
22:09:32.785;RX;"41799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:32.896;RX;"41899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.004;RX;"41999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.114;RX;"42099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.221;RX;"42199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.325;RX;"42299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.435;RX;"42399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.540;RX;"42499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.645;RX;"42599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.751;RX;"42699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.754;RX;"42799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.863;RX;"42899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:33.974;RX;"42999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.086;RX;"43099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.198;RX;"43199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.306;RX;"43299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.418;RX;"43399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.525;RX;"43499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.634;RX;"43599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.745;RX;"43699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.857;RX;"43799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.860;RX;"43899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:34.968;RX;"43999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.076;RX;"44099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.188;RX;"44199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.296;RX;"44299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.405;RX;"44399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.510;RX;"44499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.621;RX;"44599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.731;RX;"44699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
