hora;direcao;linha
22:17:09.126;RX;"38599;30.000;26.125;25.052;25.399;25.118;25.292;25.160;0;0;0;0;0;0"
22:17:09.236;RX;"38699;30.000;25.613;25.110;25.292;25.629;25.218;25.292;0;0;0;0;0;0"
22:17:09.346;RX;"38799;30.000;25.266;25.407;25.457;25.159;25.358;25.292;0;0;0;0;0;0"
22:17:09.348;RX;"38899;30.000;25.498;25.184;25.350;25.770;25.176;25.300;0;0;0;0;0;0"
22:17:09.455;RX;"38999;30.000;25.143;25.638;25.300;25.258;25.193;25.251;0;0;0;0;0;0"
22:17:09.561;RX;"39099;30.000;25.869;25.630;25.284;25.448;25.061;25.251;0;0;0;0;0;0"
22:17:09.668;RX;"39199;30.000;25.465;25.242;25.482;25.184;25.267;25.185;0;0;0;0;0;0"
22:17:09.777;RX;"39299;30.000;25.580;25.060;25.383;25.613;25.135;25.300;0;0;0;0;0;0"
22:17:09.882;RX;"39399;30.000;25.101;25.523;25.333;25.225;25.284;25.234;0;0;0;0;0;0"
22:17:09.991;RX;"39499;30.000;25.696;25.316;25.309;25.621;25.218;25.226;0;0;0;0;0;0"
22:17:10.102;RX;"39599;30.000;25.498;25.696;25.408;25.596;25.259;25.242;0;0;0;0;0;0"
22:17:10.209;RX;"39699;30.000;25.696;25.225;25.185;25.539;25.110;25.317;0;0;0;0;0;0"
22:17:10.315;RX;"39799;30.000;25.242;25.201;25.466;25.349;25.267;25.209;0;0;0;0;0;0"
22:17:10.423;RX;"39899;30.000;25.448;25.456;25.416;25.184;25.308;25.292;0;0;0;0;0;0"
22:17:10.531;RX;"39999;30.000;25.489;25.357;25.350;25.687;25.234;25.350;0;0;0;0;0;0"
22:17:10.641;RX;"40099;30.000;25.151;25.225;25.342;25.200;24.970;25.449;0;0;0;0;43;0"
22:17:10.753;RX;"40199;30.000;25.357;25.589;25.259;25.382;25.251;25.317;0;0;0;0;0;0"
22:17:10.756;RX;"40299;30.000;25.374;25.547;25.383;25.365;25.292;25.242;0;0;0;0;0;0"
22:17:10.861;RX;"40399;30.000;25.101;25.795;25.300;25.175;25.333;25.218;0;0;0;0;0;0"
22:17:10.970;RX;"40499;30.000;25.266;25.143;25.284;25.803;25.350;25.086;0;0;0;0;0;0"
22:17:11.077;RX;"40599;30.000;25.192;25.407;25.325;25.250;25.226;25.350;0;0;0;0;0;0"
22:17:11.185;RX;"40699;30.000;25.291;24.185;25.119;24.936;25.350;25.251;0;50;0;43;0;0"
22:17:11.291;RX;"40799;30.000;25.176;25.341;25.333;25.192;25.391;25.234;0;0;0;0;0;0"
22:17:11.399;RX;"40899;30.000;25.077;25.267;25.226;24.862;25.375;25.226;0;0;0;43;0;0"
22:17:11.507;RX;"40999;30.000;25.225;25.432;25.432;25.464;25.482;25.317;0;0;0;0;0;0"
22:17:11.615;RX;"41099;30.000;25.283;25.234;25.499;25.514;25.366;25.226;0;0;0;0;0;0"
22:17:11.724;RX;"41199;30.000;25.498;25.258;25.416;25.514;25.308;25.218;0;0;0;0;0;0"
22:17:11.834;RX;"41299;30.000;25.721;25.291;25.259;25.588;25.251;25.383;0;0;0;0;0;0"
22:17:11.941;RX;"41399;30.000;25.275;25.737;25.358;25.307;25.449;25.143;0;0;0;0;0;0"
22:17:12.052;RX;"41499;30.000;25.184;26.811;25.102;25.349;25.292;25.358;0;0;0;0;0;0"
22:17:12.055;RX;"41599;30.000;24.490;25.465;25.598;25.423;25.449;25.201;42;0;0;0;0;0"
22:17:12.161;RX;"41699;30.000;25.465;25.564;25.309;25.778;25.275;25.424;0;0;0;0;0;0"
22:17:12.270;RX;"41799;30.000;25.052;25.514;25.127;25.250;25.424;25.251;0;0;0;0;0;0"
22:17:12.378;RX;"41899;30.000;25.671;25.200;25.276;25.093;25.300;25.325;0;0;0;0;0;0"
22:17:12.487;RX;"41999;30.000;25.688;25.324;25.358;25.671;25.275;25.292;0;0;0;0;0;0"
22:17:12.598;RX;"42099;30.000;25.357;25.729;25.284;25.555;25.408;25.284;0;0;0;0;0;0"
22:17:12.707;RX;"42199;30.000;25.440;25.712;25.408;25.390;25.424;25.267;0;0;0;0;0;0"
22:17:12.815;RX;"42299;30.000;25.341;25.473;25.259;25.497;25.209;25.275;0;0;0;0;0;0"
22:17:12.921;RX;"42399;30.000;25.217;25.547;25.424;25.200;25.391;25.275;0;0;0;0;0;0"
22:17:13.029;RX;"42499;30.000;25.407;25.622;25.267;25.671;25.284;25.275;0;0;0;0;0;0"
