hora;direcao;linha
19:56:54.776;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.778;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.780;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.782;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.784;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.786;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.789;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.792;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.794;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.796;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.798;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.800;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.802;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.804;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.806;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.808;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.810;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.812;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.814;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.817;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.819;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.821;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.823;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.825;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.827;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.830;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.832;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.834;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.836;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.838;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.840;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.842;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.844;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.847;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.849;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.851;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.853;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.855;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.858;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.860;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.970;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.974;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.977;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.979;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.982;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.984;RX;"9999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.986;RX;"10099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.989;RX;"10199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.991;RX;"10299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.096;RX;"10399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.203;RX;"10499;0.000;0.000;0.070;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.309;RX;"10599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.416;RX;"10699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.524;RX;"10799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.635;RX;"10899;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.746;RX;"10999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.855;RX;"11099;0.000;0.000;0.024;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.858;RX;"11199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:55.963;RX;"11299;0.000;0.000;0.064;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.071;RX;"11399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.177;RX;"11499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.282;RX;"11599;0.000;0.000;0.032;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.391;RX;"11699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.501;RX;"11799;0.000;0.000;0.022;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.608;RX;"11899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.719;RX;"11999;0.000;0.000;0.047;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.829;RX;"12099;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:56.937;RX;"12199;0.000;0.000;0.039;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.047;RX;"12299;0.000;0.000;0.021;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.159;RX;"12399;0.000;0.000;0.025;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.164;RX;"12499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.267;RX;"12599;0.000;0.000;0.016;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.372;RX;"12699;0.000;0.000;0.007;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.478;RX;"12799;0.000;0.000;0.035;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.588;RX;"12899;0.000;0.000;0.025;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.695;RX;"12999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.805;RX;"13099;0.000;0.000;0.073;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:57.912;RX;"13199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.016;RX;"13299;0.000;0.000;0.020;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.125;RX;"13399;0.000;0.000;0.018;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.236;RX;"13499;0.000;0.000;0.060;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.347;RX;"13599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.455;RX;"13699;0.000;0.000;0.066;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.566;RX;"13799;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.569;RX;"13899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.675;RX;"13999;0.000;0.000;0.021;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.787;RX;"14099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:58.897;RX;"14199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.009;RX;"14299;0.000;0.000;0.013;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.117;RX;"14399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.221;RX;"14499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.331;RX;"14599;0.000;0.000;0.053;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.441;RX;"14699;0.000;0.000;0.052;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.550;RX;"14799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.660;RX;"14899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.662;RX;"14999;0.000;0.000;0.035;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.767;RX;"15099;0.000;0.000;0.026;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.878;RX;"15199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:59.987;RX;"15299;0.000;0.000;0.012;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:00.095;RX;"15399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:00.206;RX;"15499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:00.312;RX;"15599;0.000;0.000;0.026;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:00.420;RX;"15699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
