hora;direcao;linha
19:10:44.947;RX;"12307;30.000;27.508;3.662;2.165;1.945;1.857;2.143;23;30;20;24;21;22"
19:10:45.057;RX;"12407;30.000;27.640;3.266;2.143;1.548;1.901;2.165;23;28;20;22;21;22"
19:10:45.059;RX;"12507;50.000;28.586;3.574;1.724;1.901;1.879;2.099;118;30;18;24;21;22"
19:10:45.166;RX;"12607;50.000;30.480;3.486;1.945;1.790;1.879;2.121;109;29;19;23;21;22"
19:10:45.275;RX;"12707;50.000;32.792;3.530;1.592;1.901;1.857;2.121;97;30;17;24;21;22"
19:10:45.384;RX;"12807;50.000;34.267;3.508;2.011;1.812;1.901;2.187;90;30;19;24;21;22"
19:10:45.494;RX;"12907;50.000;36.007;3.508;2.165;1.504;1.746;2.077;81;30;20;22;20;22"
19:10:45.601;RX;"13007;50.000;37.306;3.530;2.011;1.989;1.879;2.187;74;30;19;24;21;22"
19:10:45.711;RX;"13107;50.000;38.539;3.178;1.967;1.790;2.033;2.055;68;28;19;23;22;22"
19:10:45.820;RX;"13207;50.000;39.441;3.376;1.945;1.724;1.923;2.033;64;29;19;23;21;22"
19:10:45.930;RX;"13307;50.000;40.674;3.772;1.857;1.945;2.121;2.165;58;31;19;24;22;22"
19:10:46.037;RX;"13407;50.000;41.643;3.310;1.857;1.680;1.989;2.165;53;29;19;23;21;22"
19:10:46.146;RX;"13507;50.000;42.304;3.640;1.857;1.901;1.812;2.055;49;30;19;24;20;22"
19:10:46.258;RX;"13607;50.000;42.766;3.530;1.923;1.967;1.724;2.143;47;30;19;24;20;22"
19:10:46.262;RX;"13707;50.000;43.515;3.618;1.945;1.680;1.724;2.165;43;30;19;23;20;22"
19:10:46.369;RX;"13807;50.000;44.131;2.913;1.945;1.680;1.768;2.121;40;27;19;23;20;22"
19:10:46.475;RX;"13907;50.000;45.012;3.706;2.033;2.077;1.790;2.143;36;31;20;25;20;22"
19:10:46.585;RX;"14007;50.000;44.660;3.508;2.011;1.768;1.945;2.121;38;30;19;23;21;22"
19:10:46.689;RX;"14107;50.000;45.716;3.530;2.011;1.724;1.857;2.121;32;30;19;23;21;22"
19:10:46.796;RX;"14207;50.000;45.893;3.420;2.011;1.570;1.879;2.165;32;29;19;22;21;22"
19:10:46.903;RX;"14307;50.000;46.157;3.596;1.967;2.077;1.724;2.297;30;30;19;25;20;23"
19:10:47.014;RX;"14407;50.000;46.509;3.816;2.121;1.879;1.923;2.187;28;31;20;24;21;22"
19:10:47.124;RX;"14507;50.000;46.597;3.530;1.989;1.879;1.967;2.165;28;30;19;24;21;22"
19:10:47.236;RX;"14607;50.000;47.126;4.036;2.055;1.901;1.901;2.231;25;32;20;24;21;23"
19:10:47.347;RX;"14707;50.000;47.060;3.266;1.746;1.989;1.879;2.143;26;28;18;24;21;22"
19:10:47.459;RX;"14807;50.000;47.610;3.552;1.967;1.746;1.879;2.121;23;30;19;23;21;22"
19:10:47.461;RX;"14907;50.000;47.632;3.728;1.967;2.033;1.967;2.143;23;31;19;25;21;22"
19:10:47.570;RX;"15007;50.000;47.522;3.486;1.614;1.945;1.857;2.165;23;29;17;24;21;22"
19:10:47.677;RX;"15108;50.000;47.412;3.684;1.835;2.077;1.724;2.231;24;30;19;25;20;23"
19:10:47.787;RX;"15208;50.000;47.676;3.574;2.033;1.812;1.923;2.231;23;30;20;24;21;23"
19:10:47.895;RX;"15308;50.000;47.742;3.508;1.790;1.592;1.967;2.099;22;30;18;22;21;22"
19:10:48.005;RX;"15409;50.000;47.478;3.266;1.945;1.812;1.989;2.209;24;28;19;24;21;22"
19:10:48.117;RX;"15509;50.000;47.324;3.398;1.945;1.746;1.901;2.209;24;29;19;23;21;22"
19:10:48.227;RX;"15609;50.000;47.588;3.508;2.077;1.879;1.835;2.143;23;30;20;24;21;22"
19:10:48.336;RX;"15709;50.000;47.852;3.442;1.923;1.592;1.945;2.121;22;29;19;22;21;22"
19:10:48.444;RX;"15809;50.000;47.742;3.442;1.989;1.812;1.901;2.033;22;29;19;24;21;22"
19:10:48.552;RX;"15909;50.000;47.632;3.508;2.011;1.658;1.548;2.143;23;30;19;23;19;22"
19:10:48.557;RX;"16009;50.000;47.060;3.486;1.967;1.724;1.879;2.187;26;29;19;23;21;22"
19:10:48.664;RX;"16109;50.000;47.808;3.376;1.879;1.812;1.768;2.099;22;29;19;24;20;22"
19:10:48.772;RX;"16210;50.000;47.676;3.398;1.857;1.746;1.967;2.187;23;29;19;23;21;22"
19:10:48.881;RX;"16310;50.000;47.434;3.464;1.989;1.658;1.835;2.231;24;29;19;23;21;23"
19:10:48.990;RX;"16409;50.000;47.852;3.486;1.923;1.702;1.790;2.099;22;29;19;23;20;22"
19:10:49.098;RX;"16510;50.000;47.588;3.662;1.967;1.702;1.680;2.033;23;30;19;23;20;22"
19:10:49.206;RX;"16610;50.000;47.830;3.442;1.504;2.077;1.901;2.231;22;29;17;25;21;23"
19:10:49.315;RX;"16711;50.000;47.610;3.530;1.923;1.768;1.901;2.209;23;30;19;23;21;22"
19:10:49.424;RX;"16811;50.000;47.544;3.420;1.967;1.658;1.879;2.121;23;29;19;23;21;22"
19:10:49.535;RX;"16911;50.000;47.676;3.442;1.857;1.504;1.724;2.165;23;29;19;22;20;22"
19:10:49.642;RX;"17011;50.000;47.896;3.552;2.165;1.570;1.879;2.143;22;30;20;22;21;22"
19:10:49.749;RX;"17111;50.000;47.126;3.288;2.033;1.680;1.923;2.143;25;28;20;23;21;22"
19:10:49.857;RX;"17211;50.000;47.786;3.618;1.857;1.923;1.989;2.209;22;30;19;24;21;22"
19:10:49.860;RX;"17311;50.000;47.764;3.486;1.328;1.812;1.790;2.209;22;29;16;24;20;22"
19:10:49.967;RX;"17411;50.000;47.610;3.530;2.011;1.768;1.835;2.165;23;30;19;23;21;22"
19:10:50.075;RX;"17511;50.000;47.984;3.442;2.011;1.570;1.768;2.165;21;29;19;22;20;22"
19:10:50.186;RX;"17611;50.000;47.984;3.442;2.033;1.857;1.768;2.099;21;29;20;24;20;22"
19:10:50.291;RX;"17711;50.000;47.786;3.618;2.011;1.879;1.945;2.187;22;30;19;24;21;22"
19:10:50.400;RX;"17811;50.000;47.654;3.398;2.077;1.702;1.923;1.857;23;29;20;23;21;21"
19:10:50.510;RX;"17912;50.000;47.764;3.596;2.077;1.835;1.835;2.253;22;30;20;24;21;23"
19:10:50.619;RX;"18012;50.000;47.896;3.530;2.033;1.879;1.923;2.077;22;30;20;24;21;22"
19:10:50.726;RX;"18112;50.000;47.126;4.080;2.011;1.592;1.790;2.121;25;32;19;22;20;22"
19:10:50.837;RX;"18213;50.000;47.368;3.398;2.033;1.350;1.812;2.011;24;29;20;21;20;21"
19:10:50.947;RX;"18313;50.000;47.720;3.442;1.967;1.812;1.879;2.165;22;29;19;24;21;22"
19:10:51.058;RX;"18413;50.000;46.839;3.508;1.790;2.011;1.636;2.077;27;30;18;25;20;22"
19:10:51.060;RX;"18513;50.000;47.984;3.486;3.090;1.460;1.857;2.187;21;29;25;22;21;22"
19:10:51.168;RX;"18613;50.000;47.676;3.398;1.923;2.011;1.812;2.033;23;29;19;25;20;22"
19:10:51.276;RX;"18713;50.000;47.742;3.486;2.121;1.812;1.812;2.165;22;29;20;24;20;22"
19:10:51.382;RX;"18813;50.000;47.258;3.596;1.967;1.707;1.879;2.165;25;30;19;23;21;22"
19:10:51.491;RX;"18913;50.000;47.830;3.310;1.945;1.592;1.901;2.033;22;29;19;22;21;22"
19:10:51.597;RX;"19014;50.000;47.786;3.442;1.967;1.658;1.614;2.121;22;29;19;23;19;22"
19:10:51.702;RX;"19114;50.000;47.346;3.442;2.033;1.768;1.680;2.143;24;29;20;23;20;22"
19:10:51.807;RX;"19213;50.000;47.676;3.332;1.724;1.680;2.033;2.011;23;29;18;23;22;21"
19:10:51.912;RX;"19314;50.000;47.984;3.662;1.945;1.967;2.011;1.989;21;30;19;24;21;21"
19:10:52.017;RX;"19414;50.000;47.566;3.310;1.438;1.923;1.901;2.165;23;29;17;24;21;22"
19:10:52.122;RX;"19515;50.000;47.742;3.618;1.989;1.857;1.680;2.165;22;30;19;24;20;22"
19:10:52.227;RX;"19615;50.000;47.500;3.442;1.923;1.901;1.724;2.099;24;29;19;24;20;22"
19:10:52.332;RX;"19715;50.000;47.434;3.420;1.967;1.768;1.702;2.187;24;29;19;23;20;22"
19:10:52.437;RX;"19815;50.000;47.918;3.354;1.901;1.835;1.923;2.187;21;29;19;24;21;22"
19:10:52.545;RX;"19915;50.000;47.786;3.112;1.923;1.592;1.835;2.055;22;28;19;22;21;22"
19:10:52.656;RX;"20015;50.000;47.456;3.486;1.857;1.658;1.945;2.187;24;29;19;23;21;22"
19:10:52.766;RX;"20115;50.000;47.412;3.596;1.923;1.768;1.857;2.121;24;30;19;23;21;22"
19:10:52.769;RX;"20215;50.000;47.852;3.244;1.901;1.835;1.680;2.187;22;28;19;24;20;22"
19:10:52.875;RX;"20315;50.000;47.786;3.508;2.187;1.901;1.945;2.209;22;30;20;24;21;22"
19:10:52.984;RX;"20416;50.000;47.478;3.134;2.055;1.923;1.680;2.165;24;28;20;24;20;22"
19:10:53.091;RX;"20516;50.000;47.478;3.376;1.945;1.812;1.548;2.209;24;29;19;24;19;22"
19:10:53.200;RX;"20615;50.000;47.720;3.508;1.857;1.812;1.857;2.209;22;30;19;24;21;22"
19:10:53.311;RX;"20716;80.000;49.460;3.442;1.945;1.945;1.857;2.121;164;29;19;24;21;22"
19:10:53.418;RX;"20816;80.000;52.982;3.486;2.033;1.790;1.901;2.099;146;29;20;23;21;22"
19:10:53.527;RX;"20916;80.000;56.483;3.486;1.989;1.812;1.724;2.231;129;29;19;24;20;23"
19:10:53.634;RX;"21016;80.000;58.729;3.398;2.055;1.879;1.945;2.055;117;29;20;24;21;22"
19:10:53.744;RX;"21117;80.000;61.239;3.376;1.923;1.768;1.768;2.143;105;29;19;23;20;22"
19:10:53.852;RX;"21217;80.000;63.023;3.816;1.967;1.901;1.857;2.143;96;31;19;24;21;22"
19:10:53.957;RX;"21316;80.000;65.136;3.486;1.967;1.945;1.879;2.165;85;29;19;24;21;22"
19:10:54.066;RX;"21417;80.000;66.061;2.825;1.680;1.570;1.967;2.187;81;26;18;22;21;22"
19:10:54.069;RX;"21517;80.000;67.514;3.552;1.967;1.879;1.857;2.055;73;30;19;24;21;22"
19:10:54.172;RX;"21616;80.000;69.540;3.134;1.989;1.746;2.033;2.121;63;28;19;23;22;22"
19:10:54.277;RX;"21717;80.000;70.201;3.464;1.835;1.989;1.857;2.187;60;29;19;24;21;22"
19:10:54.381;RX;"21817;80.000;71.306;3.376;1.835;1.901;1.835;2.121;54;29;19;24;21;22"
