20:28:09.518;ms;SP;FB
20:29:22.712;73599;30.000;54.016
20:29:22.824;73700;30.000;51.805
20:29:22.934;73799;30.000;52.184
20:29:23.045;73899;30.000;52.548
20:29:23.156;73999;30.000;53.703
20:29:23.267;74099;30.000;52.820
20:29:23.379;74199;30.000;52.738
20:29:23.492;74299;30.000;51.741
20:29:23.602;74399;30.000;51.722
20:29:23.605;74499;30.000;51.963
20:29:23.710;74599;30.000;48.611
20:29:23.816;74699;30.000;51.580
20:29:23.921;74799;30.000;51.323
20:29:24.030;74899;30.000;51.208
20:29:24.138;74999;30.000;50.178
20:29:24.243;75100;30.000;49.961
20:29:24.351;75199;30.000;51.235
20:29:24.460;75299;30.000;50.789
20:29:24.566;75399;30.000;49.339
20:29:24.677;75499;30.000;47.469
20:29:24.783;75599;30.000;48.724
20:29:24.888;75699;30.000;49.823
20:29:24.995;75799;30.000;48.798
20:29:25.105;75899;30.000;48.347
20:29:25.106;75999;30.000;48.570
20:29:25.211;76099;30.000;47.713
20:29:25.316;76199;30.000;47.634
20:29:25.421;76299;30.000;50.154
20:29:25.526;76399;30.000;47.669
20:29:25.631;76499;30.000;46.386
20:29:25.739;76599;30.000;48.055
20:29:25.849;76699;30.000;47.040
20:29:25.960;76799;30.000;46.833
20:29:26.071;76899;30.000;46.534
20:29:26.180;76999;30.000;44.748
20:29:26.290;77099;30.000;45.982
20:29:26.401;77199;30.000;46.092
20:29:26.403;77299;30.000;45.848
20:29:26.512;77399;30.000;46.741
20:29:26.624;77499;30.000;46.573
20:29:26.736;77599;30.000;45.259
20:29:26.846;77699;30.000;44.860
20:29:26.956;77799;30.000;45.971
20:29:27.065;77899;30.000;45.867
20:29:27.176;77999;30.000;47.439
20:29:27.285;78099;30.000;44.152
20:29:27.398;78199;30.000;44.849
20:29:27.509;78299;30.000;45.004
20:29:27.512;78399;30.000;46.232
20:29:27.620;78499;30.000;43.726
20:29:27.726;78599;30.000;43.689
20:29:27.831;78699;30.000;45.262
20:29:27.936;78799;30.000;44.462
20:29:28.044;78899;30.000;44.945
20:29:28.151;78999;30.000;44.136
20:29:28.258;79099;30.000;43.287
20:29:28.370;79199;30.000;43.395
20:29:28.481;79299;30.000;42.791
20:29:28.593;79399;30.000;45.114
20:29:28.705;79499;30.000;43.512
20:29:28.706;79599;30.000;43.665
20:29:28.816;79699;30.000;43.731
20:29:28.920;79799;30.000;44.352
20:29:29.026;79899;30.000;43.148
20:29:29.131;79999;30.000;42.933
20:29:29.236;80099;30.000;43.344
20:29:29.345;80199;30.000;43.632
20:29:29.457;80299;30.000;45.493
20:29:29.567;80399;30.000;43.950
20:29:29.679;80499;30.000;43.112
20:29:29.791;80599;30.000;42.750
20:29:29.900;80699;30.000;42.849
20:29:29.902;80799;30.000;42.739
20:29:30.010;80899;30.000;42.145
20:29:30.117;80999;30.000;44.134
20:29:30.228;81099;30.000;42.224
20:29:30.339;81199;30.000;42.331
20:29:30.451;81299;30.000;42.322
20:29:30.562;81399;30.000;42.546
20:29:30.674;81499;30.000;42.247
20:29:30.785;81599;30.000;42.044
20:29:30.896;81699;30.000;41.433
20:29:31.008;81799;30.000;41.634
20:29:31.011;81899;30.000;43.559
20:29:31.118;81999;30.000;42.942
20:29:31.228;82099;30.000;42.366
20:29:31.338;82199;30.000;41.832
20:29:31.449;82299;30.000;42.984
20:29:31.559;82399;30.000;42.895
20:29:31.670;82499;30.000;40.584
20:29:31.780;82599;30.000;40.952
20:29:31.891;82699;30.000;43.537
20:29:32.002;82799;30.000;41.643
20:29:32.004;82899;30.000;41.481
20:29:32.112;82999;30.000;40.615
20:29:32.223;83099;30.000;40.470
20:29:32.334;83199;30.000;41.325
20:29:32.441;83299;30.000;41.385
20:29:32.550;83399;30.000;41.449
20:29:32.661;83499;30.000;40.880
20:29:32.773;83599;30.000;40.298
20:29:32.885;83699;30.000;41.116
20:29:32.991;83799;30.000;41.341
20:29:33.096;83899;30.000;42.727
20:29:33.201;83999;30.000;42.024
20:29:33.203;84099;30.000;42.124
20:29:33.306;84199;30.000;42.936
20:29:33.412;84300;30.000;43.224
20:29:33.524;84399;30.000;43.378
20:29:33.636;84499;30.000;41.195
20:29:33.746;84599;30.000;41.969
20:29:33.858;84699;30.000;40.674
20:29:33.968;84799;30.000;42.183
20:29:34.080;84899;30.000;41.067
20:29:34.191;84999;30.000;41.105
20:29:34.304;85099;30.000;41.536
20:29:34.306;85199;30.000;40.952
20:29:34.413;85299;30.000;41.702
20:29:34.521;85399;30.000;40.325
20:29:34.630;85499;30.000;41.333
20:29:34.742;85599;30.000;39.880
20:29:34.851;85699;30.000;39.957
20:29:34.961;85799;30.000;40.337
20:29:35.066;85899;30.000;40.855
20:29:35.171;85999;30.000;40.287
20:29:35.275;86099;30.000;40.063
20:29:35.381;86199;30.000;40.455
20:29:35.488;86299;0.000;40.821
20:29:35.598;86399;0.000;39.171
20:29:35.706;86499;0.000;38.681
20:29:35.709;86599;0.000;38.613
20:29:35.812;86699;0.000;39.006
20:29:35.923;86799;0.000;38.815
20:29:36.035;86899;0.000;35.502
20:29:36.144;86999;0.000;37.427
20:29:36.254;87099;0.000;36.188
20:29:36.364;87199;0.000;35.574
20:29:36.473;87299;0.000;35.238
20:29:36.584;87399;0.000;36.500
20:29:36.691;87499;0.000;33.647
20:29:36.799;87599;0.000;34.313
20:29:36.910;87700;0.000;34.841
20:29:36.912;87799;0.000;32.070
20:29:37.020;87899;0.000;31.618
20:29:37.126;87999;0.000;31.911
20:29:37.231;88099;0.000;30.958
20:29:37.336;88199;0.000;30.460
20:29:37.441;88299;0.000;30.853
20:29:37.548;88399;0.000;30.687
20:29:37.655;88499;0.000;29.675
20:29:37.761;88599;0.000;31.555
20:29:37.866;88700;0.000;28.526
20:29:37.971;88799;0.000;26.924
20:29:38.079;88899;0.000;26.178
20:29:38.188;88999;0.000;26.128
20:29:38.300;89099;0.000;25.752
20:29:38.304;89199;0.000;26.899
20:29:38.412;89299;0.000;28.575
20:29:38.523;89399;0.000;25.583
20:29:38.634;89499;0.000;24.685
20:29:38.746;89599;0.000;24.238
20:29:38.856;89699;0.000;27.499
20:29:38.969;89799;0.000;26.252
20:29:39.080;89900;0.000;23.034
20:29:39.186;89999;0.000;24.688
20:29:39.296;90099;0.000;24.657
20:29:39.404;90199;0.000;22.509
20:29:39.405;90299;0.000;22.597
20:29:39.511;90399;0.000;22.409
20:29:39.622;90499;0.000;23.641
20:29:39.731;90599;0.000;22.689
20:29:39.842;90699;0.000;21.628
20:29:39.952;90799;0.000;21.212
20:29:40.063;90899;0.000;22.853
20:29:40.172;90999;0.000;20.906
20:29:40.281;91099;0.000;21.230
20:29:40.386;91199;0.000;21.621
20:29:40.491;91299;0.000;21.892
20:29:40.597;91399;0.000;22.336
20:29:40.707;91499;0.000;20.844
20:29:40.710;91599;0.000;20.450
20:29:40.819;91699;0.000;20.721
20:29:40.931;91799;0.000;20.115
20:29:41.042;91899;0.000;21.099
20:29:41.153;91999;0.000;18.851
20:29:41.262;92099;0.000;19.562
20:29:41.373;92199;0.000;18.795
20:29:41.485;92299;0.000;19.093
20:29:41.595;92399;0.000;19.636
20:29:41.701;92499;0.000;17.891
20:29:41.704;92600;0.000;17.902
20:29:41.821;92699;0.000;17.962
20:29:41.926;92799;0.000;19.949
20:29:42.031;92899;0.000;16.915
20:29:42.136;92999;0.000;17.938
20:29:42.242;93099;0.000;17.315
20:29:42.346;93199;0.000;16.109
20:29:42.451;93299;0.000;17.948
20:29:42.556;93399;0.000;17.362
20:29:42.662;93499;0.000;16.307
20:29:42.771;93599;0.000;15.139
20:29:42.876;93699;0.000;15.587
20:29:42.981;93799;0.000;14.553
20:29:43.086;93899;0.000;15.590
20:29:43.195;93999;0.000;15.886
20:29:43.305;94099;0.000;15.292
20:29:43.306;94200;0.000;14.300
20:29:43.417;94299;0.000;15.219
20:29:43.529;94399;0.000;14.543
20:29:43.641;94499;0.000;14.652
20:29:43.750;94599;0.000;13.656
20:29:43.856;94699;0.000;13.932
20:29:43.961;94799;0.000;13.402
20:29:44.066;94899;0.000;14.416
20:29:44.171;94999;0.000;13.508
20:29:44.281;95099;0.000;13.308
20:29:44.392;95199;0.000;12.742
20:29:44.498;95299;0.000;14.868
20:29:44.608;95399;0.000;13.282
20:29:44.612;95499;0.000;13.326
20:29:44.720;95599;0.000;13.486
20:29:44.827;95699;0.000;14.036
20:29:44.934;95799;0.000;14.041
20:29:45.045;95899;0.000;12.448
20:29:45.152;95999;0.000;12.844
20:29:45.260;96099;0.000;13.615
20:29:45.371;96199;0.000;12.600
20:29:45.484;96299;0.000;12.862
20:29:45.591;96399;0.000;12.311
20:29:45.697;96499;0.000;11.987
20:29:45.808;96599;0.000;11.787
20:29:45.811;96699;0.000;13.039
20:29:45.919;96799;0.000;12.148
20:29:46.026;96899;0.000;12.487
20:29:46.131;96999;0.000;11.741
20:29:46.236;97099;0.000;13.098
20:29:46.341;97199;0.000;11.826
20:29:46.446;97299;0.000;11.889
20:29:46.552;97399;0.000;11.826
20:29:46.660;97499;0.000;11.810
20:29:46.766;97599;0.000;11.861
20:29:46.871;97699;0.000;11.693
20:29:46.976;97799;0.000;11.294
20:29:47.082;97899;0.000;13.825
20:29:47.190;97999;0.000;11.363
20:29:47.296;98099;0.000;11.242
20:29:47.401;98199;0.000;11.561
20:29:47.402;98299;0.000;10.957
20:29:47.506;98399;0.000;11.898
20:29:47.611;98499;0.000;11.150
20:29:47.716;98599;0.000;11.795
20:29:47.824;98699;0.000;11.565
20:29:47.935;98799;0.000;11.065
20:29:48.045;98899;0.000;11.061
20:29:48.151;98999;0.000;10.642
20:29:48.263;99099;0.000;10.690
20:29:48.374;99199;0.000;11.023
20:29:48.485;99299;0.000;10.298
20:29:48.598;99399;0.000;10.417
20:29:48.709;99499;0.000;10.274
20:29:48.713;99599;0.000;10.272
20:29:48.821;99699;0.000;10.256
20:29:48.926;99800;0.000;10.153
20:29:49.031;99899;0.000;10.248
20:29:49.136;99999;0.000;10.192
20:29:49.242;100099;0.000;9.816
20:29:49.345;100199;0.000;10.226
20:29:49.450;100299;0.000;10.338
20:29:49.556;100399;0.000;9.762
20:29:49.661;100499;0.000;10.122
20:29:49.766;100599;0.000;9.208
20:29:49.871;100699;0.000;10.411
20:29:49.980;100799;0.000;10.223
20:29:50.085;100899;0.000;8.978
20:29:50.191;100999;0.000;9.799
20:29:50.296;101099;0.000;9.353
20:29:50.404;101199;0.000;9.227
20:29:50.406;101299;0.000;9.803
20:29:50.515;101399;0.000;9.434
20:29:50.622;101499;0.000;9.507
20:29:50.732;101599;0.000;9.324
20:29:50.842;101699;0.000;9.184
20:29:50.951;101799;0.000;9.578
20:29:51.056;101899;0.000;8.826
20:29:51.165;101999;0.000;9.178
20:29:51.271;102099;0.000;8.976
20:29:51.377;102199;0.000;9.663
20:29:51.490;102299;0.000;9.312
20:29:51.600;102399;0.000;8.757
20:29:51.603;102499;0.000;9.450
20:29:51.711;102599;0.000;9.422
20:29:51.820;102699;0.000;8.900
20:29:51.931;102799;0.000;8.398
20:29:52.043;102899;0.000;9.046
20:29:52.152;102999;0.000;8.521
20:29:52.262;103099;0.000;8.392
20:29:52.371;103199;0.000;8.506
20:29:52.481;103299;0.000;8.417
20:29:52.589;103399;0.000;8.000
20:29:52.701;103499;0.000;8.677
20:29:52.703;103599;0.000;8.451
20:29:52.811;103699;0.000;8.455
20:29:52.918;103799;0.000;7.890
20:29:53.028;103899;0.000;7.953
20:29:53.136;103999;0.000;9.308
20:29:53.248;104099;0.000;8.059
20:29:53.356;104199;0.000;8.099
20:29:53.466;104299;0.000;8.135
20:29:53.575;104399;0.000;7.955
20:29:53.681;104499;0.000;8.279
20:29:53.786;104599;0.000;8.748
20:29:53.891;104699;0.000;7.926
20:29:53.995;104799;0.000;7.513
20:29:54.101;104899;0.000;7.938
20:29:54.104;104999;0.000;7.746
20:29:54.210;105099;0.000;7.985
20:29:54.317;105199;0.000;7.724
20:29:54.425;105299;0.000;7.783
20:29:54.531;105399;0.000;7.595
20:29:54.636;105499;0.000;7.776
20:29:54.741;105599;0.000;7.421
20:29:54.846;105699;0.000;7.923
20:29:54.951;105799;0.000;8.497
20:29:55.061;105899;0.000;7.278
20:29:55.172;105999;0.000;7.457
20:29:55.281;106099;0.000;7.759
20:29:55.386;106199;0.000;7.280
20:29:55.496;106299;0.000;7.545
20:29:55.601;106399;0.000;7.169
20:29:55.602;106499;0.000;7.170
20:29:55.705;106599;0.000;7.158
20:29:55.810;106699;0.000;7.184
20:29:55.918;106799;0.000;7.190
20:29:56.026;106899;0.000;7.192
20:29:56.137;106999;0.000;7.173
20:29:56.247;107099;0.000;7.156
20:29:56.356;107199;0.000;7.187
20:29:56.469;107299;0.000;7.184
20:29:56.580;107399;0.000;7.193
20:29:56.690;107499;0.000;7.245
20:29:56.801;107599;0.000;7.201
20:29:56.804;107699;0.000;7.196
20:29:56.913;107799;0.000;7.172
20:29:57.023;107899;0.000;7.165
20:29:57.134;107999;0.000;7.175
20:29:57.247;108099;0.000;7.174
20:29:57.355;108199;0.000;7.175
20:29:57.468;108299;0.000;7.201
20:29:57.577;108399;0.000;7.215
20:29:57.682;108499;0.000;7.230
20:29:57.794;108599;0.000;7.182
20:29:57.905;108699;0.000;7.211
20:29:57.907;108799;0.000;7.182
20:29:58.014;108899;0.000;7.211
20:29:58.123;108999;0.000;7.221
20:29:58.232;109099;0.000;7.177
20:29:58.343;109199;0.000;7.173
20:29:58.455;109299;0.000;7.164
20:29:58.566;109399;0.000;7.175
20:29:58.670;109499;0.000;7.185
20:29:58.781;109600;0.000;7.199
20:29:58.888;109699;0.000;7.187
20:29:58.996;109799;0.000;7.180
20:29:59.107;109899;0.000;7.197
20:29:59.110;109999;0.000;7.177
20:29:59.216;110099;0.000;7.192
20:29:59.324;110199;0.000;7.204
20:29:59.434;110299;0.000;7.199
20:29:59.542;110399;0.000;7.184
20:29:59.654;110499;0.000;7.190
20:29:59.761;110599;0.000;7.172
20:29:59.868;110699;0.000;7.166
20:29:59.976;110799;0.000;7.207
20:30:00.082;110899;0.000;7.189
20:30:00.191;110999;0.000;7.183
20:30:00.296;111099;0.000;7.177
20:30:00.401;111199;0.000;7.188
20:30:00.402;111299;0.000;7.159
20:30:00.510;111399;0.000;7.215
20:30:00.616;111499;0.000;7.117
20:30:00.721;111599;0.000;7.207
20:30:00.826;111699;0.000;7.141
20:30:00.931;111799;0.000;7.165
20:30:01.036;111899;0.000;7.170
