hora;direcao;linha
21:20:08.913;RX;"27299;150.000;131.304;37"
21:20:09.019;RX;"27399;150.000;130.802;38"
21:20:09.124;RX;"27499;150.000;132.621;35"
21:20:09.229;RX;"27599;150.000;132.479;35"
21:20:09.337;RX;"27699;150.000;132.236;36"
21:20:09.443;RX;"27799;150.000;132.930;34"
21:20:09.548;RX;"27899;150.000;134.431;31"
21:20:09.653;RX;"27999;150.000;134.027;32"
21:20:09.764;RX;"28099;150.000;135.329;29"
21:20:09.766;RX;"28199;150.000;135.766;28"
21:20:09.875;RX;"28299;150.000;135.440;29"
21:20:09.984;RX;"28399;150.000;135.844;28"
21:20:10.093;RX;"28500;150.000;135.530;29"
21:20:10.204;RX;"28599;150.000;136.250;28"
21:20:10.314;RX;"28699;150.000;136.609;27"
21:20:10.425;RX;"28799;150.000;139.118;22"
21:20:10.535;RX;"28899;150.000;137.427;25"
21:20:10.647;RX;"28999;150.000;138.058;24"
21:20:10.757;RX;"29099;150.000;138.681;23"
21:20:10.865;RX;"29199;150.000;138.294;23"
21:20:10.869;RX;"29299;150.000;138.815;22"
21:20:10.973;RX;"29399;150.000;137.828;24"
21:20:11.078;RX;"29499;150.000;137.191;26"
21:20:11.183;RX;"29599;150.000;140.001;20"
21:20:11.293;RX;"29699;150.000;139.983;20"
21:20:11.402;RX;"29799;150.000;138.877;22"
21:20:11.507;RX;"29899;150.000;139.335;21"
21:20:11.612;RX;"29999;150.000;138.477;23"
21:20:11.717;RX;"30099;150.000;139.324;21"
21:20:11.823;RX;"30199;150.000;139.346;21"
21:20:11.934;RX;"30299;150.000;139.046;22"
21:20:12.044;RX;"30399;150.000;139.326;21"
21:20:12.154;RX;"30499;150.000;139.253;21"
21:20:12.262;RX;"30599;150.000;139.666;21"
21:20:12.265;RX;"30699;150.000;139.449;21"
21:20:12.368;RX;"30799;150.000;140.518;19"
21:20:12.480;RX;"30899;150.000;140.773;18"
21:20:12.592;RX;"30999;150.000;139.869;20"
21:20:12.704;RX;"31099;150.000;139.961;20"
21:20:12.815;RX;"31199;150.000;139.612;21"
21:20:12.926;RX;"31299;150.000;139.484;21"
21:20:13.035;RX;"31399;150.000;137.557;25"
21:20:13.146;RX;"31499;150.000;139.967;20"
21:20:13.254;RX;"31599;150.000;140.419;19"
21:20:13.358;RX;"31699;150.000;140.588;19"
21:20:13.471;RX;"31799;150.000;140.069;20"
21:20:13.475;RX;"31899;150.000;140.245;20"
21:20:13.582;RX;"31999;150.000;140.480;19"
21:20:13.692;RX;"32099;150.000;140.266;19"
21:20:13.804;RX;"32199;150.000;139.928;20"
21:20:13.913;RX;"32299;150.000;139.786;20"
21:20:14.023;RX;"32399;150.000;141.271;17"
21:20:14.135;RX;"32499;150.000;139.679;21"
21:20:14.246;RX;"32599;150.000;139.988;20"
21:20:14.357;RX;"32699;150.000;139.767;20"
21:20:14.462;RX;"32799;150.000;139.974;20"
21:20:14.464;RX;"32899;150.000;139.952;20"
21:20:14.567;RX;"32999;150.000;140.301;19"
21:20:14.673;RX;"33099;150.000;140.292;19"
21:20:14.777;RX;"33199;150.000;139.716;21"
21:20:14.883;RX;"33299;150.000;141.250;17"
21:20:14.992;RX;"33399;150.000;140.531;19"
21:20:15.102;RX;"33499;150.000;140.417;19"
21:20:15.211;RX;"33599;150.000;139.991;20"
21:20:15.323;RX;"33699;150.000;139.967;20"
21:20:15.432;RX;"33799;150.000;140.294;19"
21:20:15.537;RX;"33899;150.000;140.450;19"
21:20:15.642;RX;"33999;150.000;140.605;19"
21:20:15.747;RX;"34099;150.000;140.067;20"
21:20:15.852;RX;"34199;150.000;140.129;20"
21:20:15.957;RX;"34299;150.000;139.683;21"
21:20:16.062;RX;"34399;150.000;139.583;21"
21:20:16.064;RX;"34499;150.000;140.422;19"
21:20:16.168;RX;"34600;180.000;140.417;79"
21:20:16.272;RX;"34699;180.000;141.798;76"
21:20:16.377;RX;"34799;180.000;143.506;73"
21:20:16.482;RX;"34899;180.000;143.649;73"
21:20:16.587;RX;"34999;180.000;146.926;66"
21:20:16.697;RX;"35099;180.000;147.095;66"
21:20:16.802;RX;"35199;180.000;148.832;62"
21:20:16.908;RX;"35299;180.000;150.202;60"
21:20:17.013;RX;"35399;180.000;150.148;60"
21:20:17.118;RX;"35500;180.000;151.709;57"
21:20:17.223;RX;"35599;180.000;152.578;55"
21:20:17.328;RX;"35699;180.000;154.346;51"
21:20:17.434;RX;"35799;180.000;154.427;51"
21:20:17.542;RX;"35899;180.000;156.965;46"
21:20:17.649;RX;"35999;180.000;156.216;48"
21:20:17.760;RX;"36099;180.000;156.746;47"
21:20:17.872;RX;"36199;180.000;157.654;45"
21:20:17.874;RX;"36299;180.000;156.502;47"
21:20:17.982;RX;"36399;180.000;160.888;38"
21:20:18.087;RX;"36499;180.000;160.120;40"
21:20:18.192;RX;"36599;180.000;161.360;37"
21:20:18.297;RX;"36699;180.000;160.735;39"
21:20:18.402;RX;"36799;180.000;161.832;36"
21:20:18.508;RX;"36899;180.000;162.154;36"
21:20:18.613;RX;"36999;180.000;161.413;37"
21:20:18.719;RX;"37099;180.000;163.168;34"
21:20:18.823;RX;"37199;180.000;163.775;32"
21:20:18.934;RX;"37299;180.000;163.754;32"
21:20:19.040;RX;"37399;180.000;165.170;30"
21:20:19.147;RX;"37499;180.000;165.221;30"
21:20:19.252;RX;"37599;180.000;165.107;30"
21:20:19.358;RX;"37699;180.000;166.563;27"
21:20:19.468;RX;"37799;180.000;166.076;28"
21:20:19.470;RX;"37899;180.000;166.268;27"
21:20:19.573;RX;"37999;180.000;166.997;26"
21:20:19.681;RX;"38099;180.000;168.983;22"
21:20:19.791;RX;"38199;180.000;166.571;27"
21:20:19.898;RX;"38299;180.000;168.106;24"
21:20:20.009;RX;"38399;180.000;167.693;25"
21:20:20.118;RX;"38499;180.000;167.706;25"
21:20:20.225;RX;"38599;180.000;168.477;23"
21:20:20.332;RX;"38699;180.000;167.612;25"
21:20:20.437;RX;"38799;180.000;168.560;23"
21:20:20.543;RX;"38899;180.000;169.215;22"
21:20:20.648;RX;"38999;180.000;169.188;22"
21:20:20.753;RX;"39099;180.000;169.173;22"
21:20:20.858;RX;"39199;180.000;170.098;20"
21:20:20.963;RX;"39299;180.000;169.829;20"
21:20:20.965;RX;"39399;180.000;169.560;21"
21:20:21.068;RX;"39499;180.000;169.276;21"
21:20:21.173;RX;"39599;180.000;170.528;19"
21:20:21.278;RX;"39699;180.000;168.395;23"
21:20:21.383;RX;"39799;180.000;169.539;21"
21:20:21.489;RX;"39899;180.000;170.072;20"
21:20:21.598;RX;"40000;180.000;170.116;20"
21:20:21.703;RX;"40099;180.000;169.876;20"
21:20:21.808;RX;"40199;180.000;170.458;19"
21:20:21.916;RX;"40299;180.000;170.995;18"
21:20:22.025;RX;"40399;180.000;170.462;19"
21:20:22.136;RX;"40499;180.000;170.752;18"
21:20:22.249;RX;"40599;180.000;171.255;17"
21:20:22.360;RX;"40699;180.000;170.147;20"
21:20:22.471;RX;"40799;180.000;169.721;21"
21:20:22.473;RX;"40899;180.000;169.469;21"
21:20:22.584;RX;"40999;180.000;171.289;17"
21:20:22.696;RX;"41099;180.000;169.393;21"
21:20:22.808;RX;"41199;180.000;171.335;17"
21:20:22.915;RX;"41300;180.000;170.215;20"
21:20:23.022;RX;"41399;180.000;171.098;18"
21:20:23.128;RX;"41499;180.000;169.745;21"
21:20:23.233;RX;"41599;180.000;170.501;19"
21:20:23.338;RX;"41699;180.000;170.622;19"
21:20:23.443;RX;"41799;180.000;170.516;19"
21:20:23.548;RX;"41899;180.000;170.708;19"
21:20:23.657;RX;"41999;180.000;170.457;19"
21:20:23.769;RX;"42100;180.000;170.395;19"
21:20:23.774;RX;"42199;180.000;171.709;17"
21:20:23.880;RX;"42299;180.000;171.155;18"
21:20:23.990;RX;"42399;180.000;170.880;18"
21:20:24.099;RX;"42500;180.000;169.942;20"
21:20:24.208;RX;"42599;180.000;170.111;20"
21:20:24.313;RX;"42699;180.000;170.025;20"
21:20:24.418;RX;"42799;180.000;170.215;20"
21:20:24.523;RX;"42899;180.000;171.794;16"
21:20:24.629;RX;"42999;180.000;170.327;19"
21:20:24.733;RX;"43099;180.000;170.239;20"
21:20:24.838;RX;"43199;180.000;169.933;20"
21:20:24.944;RX;"43299;180.000;170.227;20"
