hora;direcao;linha
22:10:20.258;RX;"98999;50.000;39.267;24"
22:10:20.367;RX;"99099;50.000;39.211;24"
22:10:20.479;RX;"99199;50.000;39.341;23"
22:10:20.583;RX;"99299;50.000;39.818;22"
22:10:20.688;RX;"99400;50.000;39.669;23"
22:10:20.793;RX;"99499;50.000;39.817;22"
22:10:20.898;RX;"99599;50.000;39.558;23"
22:10:21.005;RX;"99699;50.000;39.663;23"
22:10:21.108;RX;"99799;50.000;39.579;23"
22:10:21.215;RX;"99899;50.000;39.299;24"
22:10:21.324;RX;"99999;50.000;39.369;23"
22:10:21.328;RX;"100099;50.000;39.648;23"
22:10:21.443;RX;"100200;50.000;39.631;23"
22:10:21.548;RX;"100299;50.000;39.209;24"
22:10:21.653;RX;"100399;50.000;40.543;21"
22:10:21.758;RX;"100499;50.000;39.132;24"
22:10:21.867;RX;"100599;50.000;39.676;23"
22:10:21.979;RX;"100699;50.000;39.781;22"
22:10:22.090;RX;"100799;50.000;39.645;23"
22:10:22.200;RX;"100899;50.000;39.398;23"
22:10:22.311;RX;"100999;50.000;39.953;22"
22:10:22.417;RX;"101099;50.000;40.154;22"
22:10:22.522;RX;"101199;50.000;39.781;22"
22:10:22.527;RX;"101299;120.000;39.359;177"
22:10:22.632;RX;"101399;120.000;40.759;174"
22:10:22.739;RX;"101499;120.000;45.200;165"
22:10:22.851;RX;"101599;120.000;49.642;155"
22:10:22.957;RX;"101699;120.000;52.748;148"
22:10:23.062;RX;"101799;120.000;55.517;142"
22:10:23.172;RX;"101899;120.000;59.035;134"
22:10:23.280;RX;"101999;120.000;61.502;129"
22:10:23.385;RX;"102099;120.000;64.357;122"
22:10:23.490;RX;"102199;120.000;66.895;117"
22:10:23.597;RX;"102299;120.000;68.848;113"
22:10:23.702;RX;"102399;120.000;71.427;107"
22:10:23.807;RX;"102499;120.000;73.677;102"
22:10:23.912;RX;"102599;120.000;76.085;97"
22:10:24.017;RX;"102699;120.000;78.491;91"
22:10:24.127;RX;"102799;120.000;80.790;86"
22:10:24.129;RX;"102899;120.000;82.017;84"
22:10:24.232;RX;"102999;120.000;82.454;83"
22:10:24.337;RX;"103099;120.000;84.699;78"
22:10:24.442;RX;"103199;120.000;87.472;72"
22:10:24.547;RX;"103299;120.000;88.628;69"
22:10:24.652;RX;"103399;120.000;89.882;66"
22:10:24.761;RX;"103499;120.000;91.575;63"
22:10:24.868;RX;"103599;120.000;92.649;60"
22:10:24.974;RX;"103699;120.000;92.857;60"
22:10:25.079;RX;"103799;120.000;93.369;59"
22:10:25.183;RX;"103899;120.000;94.993;55"
22:10:25.289;RX;"103999;120.000;94.995;55"
22:10:25.398;RX;"104099;120.000;95.840;53"
22:10:25.503;RX;"104199;120.000;97.684;49"
22:10:25.609;RX;"104299;120.000;97.720;49"
22:10:25.718;RX;"104399;120.000;99.305;46"
22:10:25.827;RX;"104499;120.000;100.106;44"
22:10:25.829;RX;"104599;120.000;101.253;41"
22:10:25.934;RX;"104699;120.000;100.797;42"
22:10:26.039;RX;"104799;120.000;101.561;41"
22:10:26.149;RX;"104899;120.000;102.617;38"
22:10:26.254;RX;"104999;120.000;102.179;39"
22:10:26.359;RX;"105099;120.000;103.187;37"
22:10:26.467;RX;"105199;120.000;103.653;36"
22:10:26.578;RX;"105299;120.000;104.202;35"
22:10:26.690;RX;"105399;120.000;104.888;33"
22:10:26.800;RX;"105499;120.000;104.262;35"
22:10:26.913;RX;"105599;120.000;105.518;32"
22:10:27.020;RX;"105699;120.000;105.067;33"
22:10:27.131;RX;"105799;120.000;105.854;31"
22:10:27.137;RX;"105899;120.000;105.355;32"
22:10:27.241;RX;"105999;120.000;106.559;30"
22:10:27.353;RX;"106099;120.000;107.624;27"
22:10:27.463;RX;"106199;120.000;107.617;27"
22:10:27.572;RX;"106300;120.000;107.492;28"
22:10:27.681;RX;"106399;120.000;107.753;27"
22:10:27.787;RX;"106499;120.000;107.938;27"
22:10:27.892;RX;"106599;120.000;108.935;24"
22:10:28.000;RX;"106699;120.000;110.183;22"
22:10:28.107;RX;"106799;120.000;108.844;25"
22:10:28.214;RX;"106899;120.000;109.300;24"
22:10:28.321;RX;"106999;120.000;109.524;23"
22:10:28.427;RX;"107099;120.000;110.301;21"
22:10:28.429;RX;"107199;120.000;109.791;22"
22:10:28.536;RX;"107299;120.000;110.152;22"
22:10:28.647;RX;"107399;120.000;110.563;21"
22:10:28.759;RX;"107499;120.000;109.098;24"
22:10:28.871;RX;"107599;120.000;110.601;21"
22:10:28.984;RX;"107699;120.000;110.408;21"
22:10:29.096;RX;"107799;120.000;110.517;21"
22:10:29.205;RX;"107899;120.000;110.156;22"
22:10:29.312;RX;"107999;120.000;110.677;21"
22:10:29.417;RX;"108099;120.000;111.526;19"
22:10:29.524;RX;"108199;120.000;110.083;22"
22:10:29.526;RX;"108299;120.000;110.160;22"
22:10:29.636;RX;"108399;120.000;110.281;21"
22:10:29.747;RX;"108499;120.000;111.357;19"
22:10:29.858;RX;"108599;120.000;111.307;19"
22:10:29.971;RX;"108699;120.000;111.999;18"
22:10:30.078;RX;"108799;120.000;111.312;19"
22:10:30.183;RX;"108899;120.000;110.481;21"
22:10:30.288;RX;"108999;120.000;111.026;20"
22:10:30.393;RX;"109099;120.000;110.831;20"
22:10:30.499;RX;"109199;120.000;110.222;22"
22:10:30.605;RX;"109299;120.000;111.390;19"
22:10:30.713;RX;"109399;120.000;111.801;18"
22:10:30.823;RX;"109499;120.000;110.560;21"
22:10:30.824;RX;"109599;120.000;111.193;19"
22:10:30.929;RX;"109699;120.000;111.065;20"
22:10:31.039;RX;"109800;120.000;109.295;24"
22:10:31.146;RX;"109899;120.000;110.265;21"
22:10:31.253;RX;"109999;120.000;109.964;22"
22:10:31.358;RX;"110099;120.000;111.001;20"
22:10:31.463;RX;"110199;120.000;109.557;23"
22:10:31.568;RX;"110299;120.000;110.725;20"
22:10:31.673;RX;"110399;120.000;110.561;21"
22:10:31.778;RX;"110499;120.000;110.922;20"
22:10:31.883;RX;"110599;120.000;110.416;21"
22:10:31.988;RX;"110699;120.000;109.686;23"
22:10:32.093;RX;"110799;120.000;110.982;20"
22:10:32.199;RX;"110899;120.000;111.269;19"
22:10:32.307;RX;"110999;120.000;111.688;18"
22:10:32.417;RX;"111099;120.000;111.242;19"
22:10:32.523;RX;"111199;120.000;109.981;22"
22:10:32.527;RX;"111299;120.000;110.936;20"
22:10:32.632;RX;"111399;120.000;110.135;22"
22:10:32.742;RX;"111499;120.000;111.542;19"
22:10:32.852;RX;"111599;120.000;111.217;19"
22:10:32.963;RX;"111699;120.000;111.327;19"
22:10:33.071;RX;"111799;120.000;110.727;20"
22:10:33.177;RX;"111899;120.000;110.874;20"
22:10:33.282;RX;"111999;120.000;110.561;21"
22:10:33.387;RX;"112099;120.000;111.383;19"
22:10:33.492;RX;"112200;120.000;110.185;22"
22:10:33.598;RX;"112299;120.000;111.060;20"
22:10:33.707;RX;"112399;120.000;112.601;16"
22:10:33.814;RX;"112499;120.000;112.034;18"
22:10:33.925;RX;"112599;120.000;112.004;18"
22:10:33.927;RX;"112699;120.000;110.971;20"
22:10:34.032;RX;"112799;120.000;111.086;20"
22:10:34.137;RX;"112899;120.000;111.530;19"
22:10:34.243;RX;"112999;120.000;111.028;20"
22:10:34.349;RX;"113099;120.000;111.056;20"
22:10:34.457;RX;"113199;120.000;111.209;19"
22:10:34.562;RX;"113299;120.000;111.814;18"
22:10:34.667;RX;"113399;120.000;110.925;20"
22:10:34.772;RX;"113499;120.000;112.748;16"
22:10:34.877;RX;"113599;120.000;110.799;20"
22:10:34.982;RX;"113699;120.000;111.161;19"
22:10:35.087;RX;"113799;120.000;111.435;19"
22:10:35.193;RX;"113899;120.000;111.421;19"
22:10:35.298;RX;"113999;120.000;111.252;19"
22:10:35.405;RX;"114099;120.000;111.666;18"
22:10:35.512;RX;"114199;120.000;111.782;18"
22:10:35.622;RX;"114299;120.000;111.844;18"
22:10:35.625;RX;"114399;120.000;111.532;19"
22:10:35.731;RX;"114499;120.000;111.955;18"
22:10:35.838;RX;"114599;120.000;111.944;18"
22:10:35.944;RX;"114699;120.000;110.991;20"
22:10:36.048;RX;"114799;120.000;111.826;18"
22:10:36.154;RX;"114899;120.000;111.572;19"
22:10:36.262;RX;"114999;120.000;111.067;20"
22:10:36.367;RX;"115099;180.000;113.404;147"
22:10:36.474;RX;"115199;180.000;116.934;139"
22:10:36.582;RX;"115299;180.000;120.157;132"
22:10:36.688;RX;"115399;180.000;122.702;126"
22:10:36.795;RX;"115499;180.000;126.093;119"
22:10:36.902;RX;"115599;180.000;127.969;114"
22:10:37.010;RX;"115699;180.000;131.235;107"
22:10:37.118;RX;"115799;180.000;132.730;104"
22:10:37.223;RX;"115899;180.000;135.659;98"
22:10:37.225;RX;"115999;180.000;137.061;94"
22:10:37.332;RX;"116099;180.000;138.579;91"
22:10:37.438;RX;"116199;180.000;141.401;85"
22:10:37.543;RX;"116299;180.000;141.837;84"
22:10:37.648;RX;"116399;180.000;143.766;80"
22:10:37.758;RX;"116499;180.000;146.299;74"
22:10:37.869;RX;"116599;180.000;147.012;73"
22:10:37.979;RX;"116699;180.000;148.906;68"
22:10:38.083;RX;"116799;180.000;150.246;65"
22:10:38.188;RX;"116899;180.000;152.293;61"
22:10:38.293;RX;"116999;180.000;152.909;60"
22:10:38.403;RX;"117099;180.000;154.796;55"
22:10:38.508;RX;"117199;180.000;153.487;58"
22:10:38.614;RX;"117299;180.000;155.413;54"
22:10:38.724;RX;"117399;180.000;157.180;50"
22:10:38.730;RX;"117499;180.000;157.600;49"
22:10:38.834;RX;"117599;180.000;158.796;47"
22:10:38.946;RX;"117699;180.000;159.453;45"
22:10:39.058;RX;"117799;180.000;159.677;45"
22:10:39.167;RX;"117899;180.000;160.631;43"
22:10:39.275;RX;"117999;180.000;162.981;37"
22:10:39.384;RX;"118099;180.000;161.351;41"
22:10:39.494;RX;"118199;180.000;162.967;37"
22:10:39.598;RX;"118299;180.000;163.114;37"
22:10:39.704;RX;"118399;180.000;163.169;37"
22:10:39.811;RX;"118499;180.000;163.943;35"
22:10:39.921;RX;"118599;180.000;163.742;36"
22:10:40.028;RX;"118699;180.000;164.068;35"
22:10:40.031;RX;"118799;180.000;164.828;33"
22:10:40.137;RX;"118899;180.000;165.195;33"
22:10:40.244;RX;"118999;180.000;165.218;33"
22:10:40.351;RX;"119099;180.000;166.417;30"
22:10:40.461;RX;"119199;180.000;166.331;30"
22:10:40.572;RX;"119299;180.000;167.872;27"
22:10:40.683;RX;"119399;180.000;168.642;25"
22:10:40.793;RX;"119499;180.000;168.460;25"
22:10:40.898;RX;"119599;180.000;168.926;24"
22:10:41.005;RX;"119699;180.000;169.275;24"
22:10:41.113;RX;"119799;180.000;170.472;21"
22:10:41.222;RX;"119899;180.000;169.348;23"
22:10:41.327;RX;"119999;180.000;169.173;24"
22:10:41.329;RX;"120099;180.000;170.588;21"
22:10:41.440;RX;"120200;180.000;170.110;22"
22:10:41.551;RX;"120299;180.000;170.966;20"
22:10:41.662;RX;"120399;180.000;170.891;20"
22:10:41.773;RX;"120499;180.000;171.369;19"
22:10:41.882;RX;"120599;180.000;171.062;20"
22:10:41.989;RX;"120699;180.000;170.195;22"
22:10:42.097;RX;"120799;180.000;170.324;21"
22:10:42.208;RX;"120899;180.000;170.503;21"
22:10:42.317;RX;"121000;180.000;170.044;22"
22:10:42.425;RX;"121099;180.000;170.594;21"
22:10:42.427;RX;"121199;180.000;170.206;22"
22:10:42.533;RX;"121299;180.000;171.790;18"
22:10:42.646;RX;"121399;180.000;169.479;23"
22:10:42.757;RX;"121499;180.000;170.934;20"
22:10:42.866;RX;"121599;180.000;170.640;21"
22:10:42.972;RX;"121699;180.000;171.300;19"
22:10:43.077;RX;"121800;180.000;170.755;20"
